Unnamed: 0,merged_idx,logic_id,file_path,label,label_localIndex,source,label_globalIndex,is_overlap,predict_global_label_A,predict_global_label_B
776,976,376,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001946.jpg,cat,0,2,0,1,0,0
777,977,377,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002538.jpg,cat,0,2,0,1,0,0
778,978,378,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004647.jpg,cat,0,2,0,1,0,0
779,979,379,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003950.jpg,cat,0,2,0,1,0,0
780,980,380,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001868.jpg,cat,0,2,0,1,0,0
781,981,381,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002810.jpg,cat,0,2,0,1,0,0
782,982,382,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003114.jpg,cat,0,2,0,1,0,0
783,983,383,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002222.jpg,cat,0,2,0,1,0,0
784,984,384,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003957.jpg,cat,0,2,0,1,0,0
785,985,385,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004197.jpg,cat,0,2,0,1,0,0
786,986,386,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004399.jpg,cat,0,2,0,1,0,0
787,987,387,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002417.jpg,cat,0,2,0,1,0,0
788,988,388,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004332.jpg,cat,0,2,0,1,0,0
789,989,389,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002605.jpg,cat,0,2,0,1,0,0
790,990,390,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004019.jpg,cat,0,2,0,1,0,0
791,991,391,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003687.jpg,cat,0,2,0,1,0,0
792,992,392,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003349.jpg,cat,0,2,0,1,0,0
793,993,393,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004468.jpg,cat,0,2,0,1,0,0
794,994,394,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003038.jpg,cat,0,2,0,1,0,0
795,995,395,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002948.jpg,cat,0,2,0,1,0,0
796,996,396,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004136.jpg,cat,0,2,0,1,0,0
797,997,397,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002621.jpg,cat,0,2,0,1,0,0
798,998,398,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003241.jpg,cat,0,2,0,1,0,0
799,999,399,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003540.jpg,cat,0,2,0,1,0,0
800,1000,400,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002407.jpg,cat,0,2,0,1,0,0
801,1001,401,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003918.jpg,cat,0,2,0,1,0,0
802,1002,402,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002877.jpg,cat,0,2,0,1,0,0
803,1003,403,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003795.jpg,cat,0,2,0,1,0,0
804,1004,404,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002422.jpg,cat,0,2,0,1,0,0
805,1005,405,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004417.jpg,cat,0,2,0,1,0,0
806,1006,406,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002558.jpg,cat,0,2,0,1,0,0
807,1007,407,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004644.jpg,cat,0,2,0,1,0,0
808,1008,408,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003023.jpg,cat,0,2,0,1,0,0
809,1009,409,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004232.jpg,cat,0,2,0,1,0,0
810,1010,410,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003350.jpg,cat,0,2,0,1,0,0
811,1011,411,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004267.jpg,cat,0,2,0,1,0,0
812,1012,412,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002685.jpg,cat,0,2,0,1,0,0
813,1013,413,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003142.jpg,cat,0,2,0,1,0,0
814,1014,414,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003598.jpg,cat,0,2,0,1,0,0
815,1015,415,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003833.jpg,cat,0,2,0,1,0,1
816,1016,416,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004255.jpg,cat,0,2,0,1,0,0
817,1017,417,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003830.jpg,cat,0,2,0,1,0,0
818,1018,418,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003387.jpg,cat,0,2,0,1,0,0
819,1019,419,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003231.jpg,cat,0,2,0,1,0,0
820,1020,420,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003011.jpg,cat,0,2,0,1,0,0
821,1021,421,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002079.jpg,cat,0,2,0,1,0,0
822,1022,422,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003185.jpg,cat,0,2,0,1,0,0
823,1023,423,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004163.jpg,cat,0,2,0,1,0,0
824,1024,424,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002989.jpg,cat,0,2,0,1,0,0
825,1025,425,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002840.jpg,cat,0,2,0,1,0,0
826,1026,426,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004072.jpg,cat,0,2,0,1,0,0
827,1027,427,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003735.jpg,cat,0,2,0,1,1,2
828,1028,428,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003551.jpg,cat,0,2,0,1,0,0
829,1029,429,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003069.jpg,cat,0,2,0,1,0,0
830,1030,430,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002494.jpg,cat,0,2,0,1,5,0
831,1031,431,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002396.jpg,cat,0,2,0,1,0,0
832,1032,432,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002113.jpg,cat,0,2,0,1,0,0
833,1033,433,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003812.jpg,cat,0,2,0,1,0,0
834,1034,434,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002828.jpg,cat,0,2,0,1,0,0
835,1035,435,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001851.jpg,cat,0,2,0,1,0,0
836,1036,436,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003267.jpg,cat,0,2,0,1,0,0
837,1037,437,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004120.jpg,cat,0,2,0,1,0,0
838,1038,438,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003908.jpg,cat,0,2,0,1,0,0
839,1039,439,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003509.jpg,cat,0,2,0,1,0,0
840,1040,440,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004173.jpg,cat,0,2,0,1,0,0
841,1041,441,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004340.jpg,cat,0,2,0,1,0,0
842,1042,442,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003447.jpg,cat,0,2,0,1,0,0
843,1043,443,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003863.jpg,cat,0,2,0,1,0,0
844,1044,444,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002622.jpg,cat,0,2,0,1,0,0
845,1045,445,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001926.jpg,cat,0,2,0,1,0,0
846,1046,446,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003824.jpg,cat,0,2,0,1,0,0
847,1047,447,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003348.jpg,cat,0,2,0,1,0,0
848,1048,448,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003409.jpg,cat,0,2,0,1,0,0
849,1049,449,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002673.jpg,cat,0,2,0,1,0,0
850,1050,450,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004640.jpg,cat,0,2,0,1,0,0
851,1051,451,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004412.jpg,cat,0,2,0,1,0,0
852,1052,452,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004243.jpg,cat,0,2,0,1,0,0
853,1053,453,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002713.jpg,cat,0,2,0,1,0,0
854,1054,454,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003527.jpg,cat,0,2,0,1,0,0
855,1055,455,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002884.jpg,cat,0,2,0,1,0,0
856,1056,456,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004799.jpg,cat,0,2,0,1,0,0
857,1057,457,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004578.jpg,cat,0,2,0,1,0,3
858,1058,458,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002749.jpg,cat,0,2,0,1,0,0
859,1059,459,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003219.jpg,cat,0,2,0,1,0,0
860,1060,460,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004549.jpg,cat,0,2,0,1,0,0
861,1061,461,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004364.jpg,cat,0,2,0,1,0,1
862,1062,462,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002321.jpg,cat,0,2,0,1,0,0
863,1063,463,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004049.jpg,cat,0,2,0,1,0,0
864,1064,464,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004784.jpg,cat,0,2,0,1,0,0
865,1065,465,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004343.jpg,cat,0,2,0,1,0,0
866,1066,466,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002823.jpg,cat,0,2,0,1,0,0
867,1067,467,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004649.jpg,cat,0,2,0,1,0,0
868,1068,468,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003532.jpg,cat,0,2,0,1,0,0
869,1069,469,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004123.jpg,cat,0,2,0,1,0,0
870,1070,470,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003055.jpg,cat,0,2,0,1,0,0
871,1071,471,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003041.jpg,cat,0,2,0,1,0,0
872,1072,472,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004580.jpg,cat,0,2,0,1,0,0
873,1073,473,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003161.jpg,cat,0,2,0,1,0,0
874,1074,474,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003940.jpg,cat,0,2,0,1,0,0
875,1075,475,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002803.jpg,cat,0,2,0,1,0,0
876,1076,476,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001925.jpg,cat,0,2,0,1,0,0
877,1077,477,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002412.jpg,cat,0,2,0,1,0,0
878,1078,478,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003445.jpg,cat,0,2,0,1,0,0
879,1079,479,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002549.jpg,cat,0,2,0,1,0,0
880,1080,480,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004178.jpg,cat,0,2,0,1,0,0
881,1081,481,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002582.jpg,cat,0,2,0,1,0,0
882,1082,482,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003557.jpg,cat,0,2,0,1,0,0
883,1083,483,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003500.jpg,cat,0,2,0,1,0,0
884,1084,484,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003943.jpg,cat,0,2,0,1,0,0
885,1085,485,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002560.jpg,cat,0,2,0,1,0,0
886,1086,486,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003327.jpg,cat,0,2,0,1,0,0
887,1087,487,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002583.jpg,cat,0,2,0,1,0,0
888,1088,488,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002467.jpg,cat,0,2,0,1,0,0
889,1089,489,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003056.jpg,cat,0,2,0,1,0,0
890,1090,490,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004577.jpg,cat,0,2,0,1,0,0
891,1091,491,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004680.jpg,cat,0,2,0,1,0,0
892,1092,492,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003446.jpg,cat,0,2,0,1,0,0
893,1093,493,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002846.jpg,cat,0,2,0,1,0,0
894,1094,494,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003646.jpg,cat,0,2,0,1,0,0
895,1095,495,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004279.jpg,cat,0,2,0,1,0,0
896,1096,496,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004222.jpg,cat,0,2,0,1,0,0
897,1097,497,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002223.jpg,cat,0,2,0,1,0,1
898,1098,498,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003032.jpg,cat,0,2,0,1,0,0
899,1099,499,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003455.jpg,cat,0,2,0,1,0,0
900,1100,500,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004299.jpg,cat,0,2,0,1,0,0
901,1101,501,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002651.jpg,cat,0,2,0,1,0,0
902,1102,502,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004192.jpg,cat,0,2,0,1,0,0
903,1103,503,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002218.jpg,cat,0,2,0,1,0,0
904,1104,504,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001972.jpg,cat,0,2,0,1,0,0
905,1105,505,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003432.jpg,cat,0,2,0,1,0,0
906,1106,506,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003489.jpg,cat,0,2,0,1,0,0
907,1107,507,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004125.jpg,cat,0,2,0,1,0,0
908,1108,508,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002050.jpg,cat,0,2,0,1,0,0
909,1109,509,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004601.jpg,cat,0,2,0,1,0,0
910,1110,510,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002671.jpg,cat,0,2,0,1,0,0
911,1111,511,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004694.jpg,cat,0,2,0,1,0,0
912,1112,512,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004055.jpg,cat,0,2,0,1,0,0
913,1113,513,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003559.jpg,cat,0,2,0,1,0,0
914,1114,514,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002392.jpg,cat,0,2,0,1,0,0
915,1115,515,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003429.jpg,cat,0,2,0,1,0,0
916,1116,516,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002799.jpg,cat,0,2,0,1,0,0
917,1117,517,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004529.jpg,cat,0,2,0,1,0,0
918,1118,518,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003336.jpg,cat,0,2,0,1,0,0
919,1119,519,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004655.jpg,cat,0,2,0,1,0,0
920,1120,520,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003330.jpg,cat,0,2,0,1,0,0
921,1121,521,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003390.jpg,cat,0,2,0,1,0,0
922,1122,522,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002033.jpg,cat,0,2,0,1,0,0
923,1123,523,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003688.jpg,cat,0,2,0,1,0,0
924,1124,524,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003650.jpg,cat,0,2,0,1,0,0
925,1125,525,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003970.jpg,cat,0,2,0,1,0,1
926,1126,526,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003164.jpg,cat,0,2,0,1,0,0
927,1127,527,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004429.jpg,cat,0,2,0,1,0,0
928,1128,528,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004748.jpg,cat,0,2,0,1,0,0
929,1129,529,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004610.jpg,cat,0,2,0,1,0,0
930,1130,530,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001877.jpg,cat,0,2,0,1,0,0
931,1131,531,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003670.jpg,cat,0,2,0,1,0,0
932,1132,532,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004128.jpg,cat,0,2,0,1,0,1
933,1133,533,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002614.jpg,cat,0,2,0,1,0,0
934,1134,534,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004259.jpg,cat,0,2,0,1,0,0
935,1135,535,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004062.jpg,cat,0,2,0,1,0,0
936,1136,536,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001986.jpg,cat,0,2,0,1,0,0
937,1137,537,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004530.jpg,cat,0,2,0,1,0,0
938,1138,538,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001920.jpg,cat,0,2,0,1,0,0
939,1139,539,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002161.jpg,cat,0,2,0,1,0,0
940,1140,540,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004069.jpg,cat,0,2,0,1,0,0
941,1141,541,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004653.jpg,cat,0,2,0,1,0,0
942,1142,542,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001993.jpg,cat,0,2,0,1,0,0
943,1143,543,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002101.jpg,cat,0,2,0,1,0,0
944,1144,544,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002529.jpg,cat,0,2,0,1,0,0
945,1145,545,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004269.jpg,cat,0,2,0,1,0,0
946,1146,546,animal_2/party_B/dataset_split/val/cat/flickr_cat_000709.jpg,cat,0,2,0,1,0,0
947,1147,547,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004773.jpg,cat,0,2,0,1,0,0
948,1148,548,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004555.jpg,cat,0,2,0,1,0,0
949,1149,549,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004194.jpg,cat,0,2,0,1,0,0
950,1150,550,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004102.jpg,cat,0,2,0,1,0,0
951,1151,551,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004085.jpg,cat,0,2,0,1,0,0
952,1152,552,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001975.jpg,cat,0,2,0,1,0,0
953,1153,553,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003780.jpg,cat,0,2,0,1,0,0
954,1154,554,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002515.jpg,cat,0,2,0,1,0,0
955,1155,555,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002388.jpg,cat,0,2,0,1,0,0
956,1156,556,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004418.jpg,cat,0,2,0,1,0,0
957,1157,557,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002729.jpg,cat,0,2,0,1,0,0
958,1158,558,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003587.jpg,cat,0,2,0,1,0,0
959,1159,559,animal_2/party_B/dataset_split/val/cat/pixabay_cat_000929.jpg,cat,0,2,0,1,0,0
960,1160,560,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002216.jpg,cat,0,2,0,1,0,0
961,1161,561,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003719.jpg,cat,0,2,0,1,0,0
962,1162,562,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004051.jpg,cat,0,2,0,1,0,0
963,1163,563,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003355.jpg,cat,0,2,0,1,0,0
964,1164,564,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002333.jpg,cat,0,2,0,1,0,0
965,1165,565,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001991.jpg,cat,0,2,0,1,0,0
966,1166,566,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004135.jpg,cat,0,2,0,1,0,0
967,1167,567,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003901.jpg,cat,0,2,0,1,0,0
968,1168,568,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003495.jpg,cat,0,2,0,1,0,0
969,1169,569,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004547.jpg,cat,0,2,0,1,0,0
970,1170,570,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002007.jpg,cat,0,2,0,1,0,0
971,1171,571,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004478.jpg,cat,0,2,0,1,0,0
972,1172,572,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003800.jpg,cat,0,2,0,1,0,0
973,1173,573,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004540.jpg,cat,0,2,0,1,0,0
974,1174,574,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004392.jpg,cat,0,2,0,1,0,0
975,1175,575,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002899.jpg,cat,0,2,0,1,0,0
976,1176,576,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004011.jpg,cat,0,2,0,1,0,0
977,1177,577,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003431.jpg,cat,0,2,0,1,0,0
978,1178,578,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004454.jpg,cat,0,2,0,1,0,0
979,1179,579,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003204.jpg,cat,0,2,0,1,0,0
980,1180,580,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003132.jpg,cat,0,2,0,1,0,0
981,1181,581,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002709.jpg,cat,0,2,0,1,0,0
982,1182,582,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003319.jpg,cat,0,2,0,1,0,0
983,1183,583,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003092.jpg,cat,0,2,0,1,0,0
984,1184,584,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004053.jpg,cat,0,2,0,1,0,0
985,1185,585,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002767.jpg,cat,0,2,0,1,0,0
986,1186,586,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003991.jpg,cat,0,2,0,1,0,0
987,1187,587,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004207.jpg,cat,0,2,0,1,0,0
988,1188,588,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003192.jpg,cat,0,2,0,1,0,0
989,1189,589,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003369.jpg,cat,0,2,0,1,0,0
990,1190,590,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002002.jpg,cat,0,2,0,1,0,0
991,1191,591,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003811.jpg,cat,0,2,0,1,0,0
992,1192,592,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002499.jpg,cat,0,2,0,1,0,0
993,1193,593,animal_2/party_B/dataset_split/val/cat/pixabay_cat_001896.jpg,cat,0,2,0,1,0,0
994,1194,594,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002890.jpg,cat,0,2,0,1,0,0
995,1195,595,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003223.jpg,cat,0,2,0,1,0,0
996,1196,596,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002951.jpg,cat,0,2,0,1,0,0
997,1197,597,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004658.jpg,cat,0,2,0,1,0,0
998,1198,598,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002171.jpg,cat,0,2,0,1,0,3
999,1199,599,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004486.jpg,cat,0,2,0,1,0,0
1000,1200,600,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003424.jpg,cat,0,2,0,1,0,0
1001,1201,601,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002965.jpg,cat,0,2,0,1,0,0
1002,1202,602,animal_2/party_B/dataset_split/val/cat/pixabay_cat_004807.jpg,cat,0,2,0,1,0,0
1003,1203,603,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002327.jpg,cat,0,2,0,1,0,0
1004,1204,604,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003010.jpg,cat,0,2,0,1,0,0
1005,1205,605,animal_2/party_B/dataset_split/val/cat/pixabay_cat_002970.jpg,cat,0,2,0,1,0,0
1006,1206,606,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003059.jpg,cat,0,2,0,1,0,0
1007,1207,607,animal_2/party_B/dataset_split/val/cat/pixabay_cat_003633.jpg,cat,0,2,0,1,0,0
1008,1208,608,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002078.jpg,dog,1,2,1,1,1,1
1009,1209,609,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003525.jpg,dog,1,2,1,1,1,1
1010,1210,610,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003674.jpg,dog,1,2,1,1,1,1
1011,1211,611,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003634.jpg,dog,1,2,1,1,1,1
1012,1212,612,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001917.jpg,dog,1,2,1,1,1,1
1013,1213,613,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000149.jpg,dog,1,2,1,1,1,1
1014,1214,614,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003987.jpg,dog,1,2,1,1,1,1
1015,1215,615,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003012.jpg,dog,1,2,1,1,1,1
1016,1216,616,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002588.jpg,dog,1,2,1,1,1,1
1017,1217,617,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002945.jpg,dog,1,2,1,1,1,1
1018,1218,618,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003914.jpg,dog,1,2,1,1,0,1
1019,1219,619,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000405.jpg,dog,1,2,1,1,1,1
